Season;Date;HomeTeamid;HomeTeamName;AwayTeamId;AwayTeamName;HomeGoals;AwayGoals;FullTimeResult;AverageHomeWinOdd;AverageDrawWinOdd;AverageAwayWinOdd;AvgOver2_5;AvgUnder2_5;Div
2010;19/03/2011;734;Kortrijk;600;Waregem;2;2;D;2;3.3;3.5;1.73;1.98;144;
2010;20/03/2011;554;Anderlecht;631;Gent;3;2;H;1.75;3.6;4.2;1.66;2.1;144;
2010;20/03/2011;741;Cercle Brugge;742;Genk;0;1;A;3.3;3.3;2.05;1.66;2.08;144;
2010;20/03/2011;1392;Lierse;569;Club Brugge;0;0;D;3.75;3.5;1.85;1.65;2.12;144;
2010;20/03/2011;266;Mechelen;739;Eupen;2;0;H;1.57;3.75;5.25;1.73;1.99;144;
2010;20/03/2011;735;St Truiden;737;Lokeren;0;2;A;3.3;3.3;2.05;1.99;1.74;144;
2010;20/03/2011;733;Standard;4654;Germinal;1;0;H;1.3;4.5;10;1.66;2.09;144;
2010;20/03/2011;261;Westerlo;736;Charleroi;2;2;D;1.45;4;6.5;1.98;1.74;144;
2010;23/03/2011;736;Charleroi;741;Cercle Brugge;0;3;A;2.9;3.3;2.38;2.01;1.77;144;
2011;29/07/2011;260;Oud-Heverlee Leuven;554;Anderlecht;2;1;H;7;4;1.5;1.78;1.99;144;
2011;30/07/2011;4653;Bergen;733;Standard;1;1;D;5;3.5;1.73;1.8;1.97;144;
2011;30/07/2011;742;Genk;4654;Germinal;3;1;H;1.44;4.33;7;1.59;2.21;144;
2011;30/07/2011;631;Gent;741;Cercle Brugge;0;1;A;1.57;3.8;6;1.71;2.05;144;
2011;30/07/2011;734;Kortrijk;1392;Lierse;1;1;D;1.75;3.6;4.6;1.82;1.95;144;
2011;30/07/2011;737;Lokeren;600;Waregem;0;0;D;2.2;3.3;3.3;1.98;1.79;144;
2011;30/07/2011;266;Mechelen;735;St Truiden;2;1;H;1.67;3.8;5;1.93;1.84;144;
